Eigvals	36
1.454692642149493	0.5234576490650616	0.29674089207618864	0.2113248737449571	0.1556912216646443	0.14069872104633235	0.12591748084004695	0.10809144770225625	0.10000743926316412	0.0855393941074488	0.07799915825338026	0.07332264252517694	0.06620339518212748	0.06067246587934148	0.058025045244603106	0.05433297518211457	0.05306525196461883	0.049910118887629376	0.04760770792406339	0.04242482858529641	0.03978145200290851	0.03821923417718775	0.03541085845993842	0.032069512556439986	0.030837895063223757	0.029177261390868625	0.02253300006544374	0.021466258194877574	0.02032592582922112	0.017685536664139984	0.01519454523667553	0.01362628831480341	0.01115303100951118	0.009912490147661022	0.00794637441448916	0.0

Proportion explained	36
0.35213501528842917	0.12671251776182976	0.0718315715225928	0.051155058801320666	0.0376879136751141	0.03405870412151376	0.03048063402257436	0.026165515990333087	0.024208633585892522	0.020706378089107014	0.01888112580500429	0.017749089462939516	0.016025745163704926	0.014686882356426345	0.014046025670500593	0.013152292444504977	0.01284541680518454	0.012081659017380638	0.011524318245616264	0.010269707311104341	0.009629829562168438	0.009251666105500933	0.008571847291907445	0.00776301327658324	0.0074648776895616725	0.007062890873474402	0.0054545256452350945	0.0051963012244766495	0.004920262875632742	0.004281108285808606	0.003678118156500316	0.0032984928259262762	0.00269979556591649	0.0023994999139717306	0.0019235655662621848	0.0

Species	0	0

Site	36	36
SRR17307258	0.07243047848384454	0.09011298256418734	-0.11766846431995337	0.03709829269659407	-0.03534965787324283	0.030461662091454653	0.04643124116426116	0.0016294646250809837	-0.02389315662810483	-0.022098216121320558	-0.05121727447290475	0.009279590005972385	0.006211963267501326	0.017259437390570526	-0.009475901130594263	0.0036285403337218873	-0.011830387013864949	-0.07817487212358622	0.012540733772498277	0.04798285212225077	-0.01922143919188704	0.07516254431264921	0.06850406168710658	0.027152690689051732	0.08219637140602429	-0.026493934134126696	0.01648683491020308	0.013988316616057284	-0.013944575900520775	0.009817692531349778	-0.008539752476908179	-0.008434493415670171	-0.017306772298249916	0.003557438030133566	-0.0038754535987346557	-0.0
SRR17307262	0.29121115744184184	-0.09833340656297244	0.16035895878341996	0.11639374590881751	-0.022506297289013127	0.04060413708415797	0.010614489480402332	0.032453490988213186	0.06622893309729178	-0.013246835265329797	-0.004950940599387299	-0.01790561038304588	0.010187213658507503	-0.025652061679766774	0.02111517517483563	-0.04277093442716329	0.032461057314935905	0.021894047514922202	0.033141119432960504	0.050925514275331804	0.04466584023932153	-0.03628782333923716	-0.01535475781349108	-0.05498971739892607	0.04806786552583336	-0.016631179825252713	-0.0012470849746999216	0.061539491865998816	-0.011339562001043193	-0.0019858252709135395	0.004431509083821796	0.004107364700139368	0.015749162679229402	0.006690193872569623	-0.012212737959009295	-0.0
SRR17307269	-0.3106877793930779	-0.08787790744704177	3.05098014393792e-05	-0.0019703497677818547	-0.044178755914802546	0.02273183039767488	0.025902119623921187	0.009508891956930809	-0.01563311034284988	-0.009536652982814245	-0.020094997059375258	0.02052665867395969	-0.04111309366828694	-0.01771927159458121	0.031741778277666534	0.04020838637826808	0.008514393153176883	0.012374373468962124	-0.03394739065971659	0.025959165343571757	0.01653114435381483	0.0002161105800140987	-0.011773067730690865	0.01918161253065257	0.001797118126680091	-0.00200926706637939	-0.07196763713627291	0.023357811169442338	-0.0083038487796559	0.015154976126754292	-0.04952208566861739	-0.037038950328857935	0.020095914246348497	-0.01346413838666346	0.031035013297153642	-0.0
SRR17307273	0.21925289693475702	-0.00909628682533227	-0.061159944499443744	0.06639448401957963	-0.012193883127417081	-0.0020993745687114774	0.12671761247976268	-0.02099299878274072	-0.10806951184938032	0.11622798991143234	0.07515839333827973	-0.08373802114551722	0.004165392982664429	-0.004027083876446458	0.055236742195488964	0.04798986383061543	0.02912982422497784	-0.05335903466342787	-0.004051569798724789	-0.0016202119096733543	0.006673983723309527	-0.05457303990903701	-0.007160546417006942	0.004593061740611733	-0.003945546321201919	-0.018778304505170988	0.0009266237038863432	-0.02081404788641889	-0.006699365009462055	0.019566608914938406	-0.0040408661419000505	0.015613059592725643	0.005501542366814615	0.003818999945267632	-0.0015345525340624444	-0.0
SRR17307278	0.017824724598787027	0.11556019255250533	-0.07279895189508392	0.001141598712173743	-0.012895686638902698	-0.03316163715573617	-0.07017873189747985	0.021559529130508393	0.02514520465617846	-0.020320061180521622	0.0037192751153941436	0.04707558705258029	0.09782733489365869	0.009660906584918957	0.03494306520449044	-0.036830012772120425	0.03281632738492457	-0.06316121732808716	0.047891745112608346	0.06318001203039497	0.04201550673399711	-0.0494337667245406	0.023480406720631935	-0.0041317864802335276	-0.04050791936251772	0.038259627612477184	-0.005106442137672215	-0.025938004069526756	-0.0044873053494440835	-0.023182993481841815	-0.019156223566501363	0.006070542272523719	-0.01622306064896752	-0.01310041755199459	0.017993179597266023	-0.0
SRR17307316	-0.3097555325033897	-0.13857047827705554	0.06049695385281571	0.010793337009897482	-0.040655532097775615	-0.07171416717779087	0.009402697457983828	-0.03666646064922143	0.018491976658558295	-0.023422349569402402	0.037059336085755	-0.02440667872756798	0.06435954728534109	0.08030001568487814	-0.08258193964549246	-0.004769893001438644	0.036134295735080035	0.02653998977362125	0.04173254083276719	0.013574442153314681	-0.040720613434311846	-0.0264910203216475	0.006804956477596714	0.004623203126580679	0.011231047824197735	0.013249760692875381	-0.003932669884469758	-0.017902767000515123	0.00868727261075589	0.05580016369606387	-0.01908067685682903	-0.014299660158232858	0.0005070606911972961	-0.001912527665629257	-0.026370730131714624	-0.0
SRR17307364	-0.1974093596981711	-0.019079305060951506	0.011194791889896673	-0.024649655703344247	0.07901115115955432	0.03505954610319064	-0.05690543222340605	0.038490861497892145	0.03407993882294905	0.08689884662851272	-0.02399782124547645	0.006653496600938412	-0.013114459615450878	0.059891748725548935	-0.02138642195807993	0.023917412713086807	-0.07132919983870688	-0.017501030835999614	-0.008967163550176451	-0.021716985613220628	0.03253701409850185	-0.028315837295169184	0.00584501630601487	-0.03345377613052587	0.02018843516930962	0.0036131120674939583	-0.04685542387567974	0.010532893566325694	0.004639456032212645	0.015560889449163725	0.0031105933975949856	0.023293622432086988	-0.043446025704077955	0.03494623913180461	0.0048688406055790905	-0.0
SRR17307380	0.07271207883927688	0.12138278574954328	0.15690308022846455	-0.07442514776321046	0.10697496490412908	-0.019198102114459954	0.06077311664927163	-0.07588705463599271	-0.030298420188070177	-0.03482366243729079	-0.0199779214175228	-0.03251605980291135	0.04401217750409779	0.006394487771453808	-0.029614067880647948	0.06464298690740727	-0.09481610827284757	-0.027771502776881344	0.00030917532391882836	0.07169086891761718	-0.03412141086027367	-0.004250976927436518	-0.025634123473361546	-0.005105195064476944	-0.03618677383627637	0.005020521142408866	0.009211638115368693	0.03379593444163153	0.02020961323549529	-0.018516486083875856	0.0026826425740130305	-0.006588191351296624	0.009571016768557906	-0.002744504995534155	0.0010812488176476056	-0.0
SRR17307392	-0.047511489286606604	0.2046462058580401	0.020745273070267033	-0.03559941558632032	-0.04250242294323752	0.008285132774148446	0.054679967549791916	-0.04876576448763938	0.027059413959557035	0.006845903587362058	-0.02809482867776151	-0.009549587603790426	-0.020675783209533245	0.0366614918025489	0.008129726919923306	-0.029100093997942222	0.055316488852273075	-0.011249495276143716	-0.02934000735390212	-0.059915574967683356	0.004885348404511336	-0.017921900619348428	0.022177885758263228	0.007781917522173841	-0.04029237661515834	-0.005613882114659705	0.0047603540249773835	0.029557682703013746	0.0021809939558204406	-0.04630877893257149	-0.034778715649826014	-0.02969647593991082	-0.006695186014305738	0.03254214178016146	-0.028334597047325362	-0.0
SRR17307400	0.2822462235871696	-0.16659488421950214	-0.04831438827118924	-0.10128921117576796	-0.0177012361930284	0.005995736923002927	-0.15491750334061757	-0.15547612857604257	-0.1487665121991854	0.015495373709023421	0.009239906536946863	0.06656054278987812	0.012482141432845043	-0.0006092486468685492	0.024256927707217615	-0.013278666183769576	0.0038114196847967062	0.045582787582121365	-0.013058895154195048	0.01090175383370495	0.002018991393172271	-0.0034097689548787478	0.003888203358326101	-0.006826107043386574	0.013255979462768614	-0.009505959831013037	0.0023861311009308094	0.014454664301793377	-0.005442425573220994	-0.0005437475448267203	-0.003045989381194143	-0.005020914822744086	-0.005797096526232788	0.009073717394958108	-0.006641064622854734	-0.0
